Area;Perimeter;MajorAxisLength;MinorAxisLength;AspectRation;Eccentricity;ConvexArea;EquivDiameter;Extent;Solidity;roundness;Compactness;ShapeFactor1;ShapeFactor2;ShapeFactor3;ShapeFactor4;Class
31967,00;657,31;238,34;171,07;1,39;0,70;32369,00;201,75;0,73;0,99;0,93;0,85;0,01;0,00;0,72;1,00;DERMASON
31972,00;661,83;243,92;167,52;1,46;0,73;32321,00;201,76;0,80;0,99;0,92;0,83;0,01;0,00;0,68;1,00;DERMASON
31972,00;663,16;253,79;160,83;1,58;0,77;32272,00;201,76;0,74;0,99;0,91;0,79;0,01;0,00;0,63;1,00;DERMASON
31977,00;662,73;248,23;164,80;1,51;0,75;32380,00;201,78;0,76;0,99;0,91;0,81;0,01;0,00;0,66;1,00;DERMASON
31978,00;659,38;245,55;166,66;1,47;0,73;32338,00;201,78;0,80;0,99;0,92;0,82;0,01;0,00;0,68;0,99;DERMASON
31985,00;663,92;249,49;163,77;1,52;0,75;32450,00;201,80;0,71;0,99;0,91;0,81;0,01;0,00;0,65;1,00;DERMASON
31991,00;666,56;252,18;161,92;1,56;0,77;32385,00;201,82;0,76;0,99;0,90;0,80;0,01;0,00;0,64;1,00;DERMASON
31992,00;651,76;237,88;171,94;1,38;0,69;32237,00;201,83;0,76;0,99;0,95;0,85;0,01;0,00;0,72;1,00;DERMASON
31992,00;664,93;237,73;171,98;1,38;0,69;32361,00;201,83;0,81;0,99;0,91;0,85;0,01;0,00;0,72;1,00;DERMASON
31996,00;666,65;243,29;167,99;1,45;0,72;32417,00;201,84;0,77;0,99;0,90;0,83;0,01;0,00;0,69;1,00;DERMASON
31998,00;657,74;245,29;166,37;1,47;0,73;32343,00;201,84;0,72;0,99;0,93;0,82;0,01;0,00;0,68;1,00;DERMASON
32000,00;672,26;254,93;161,23;1,58;0,77;32418,00;201,85;0,71;0,99;0,89;0,79;0,01;0,00;0,63;0,99;DERMASON
32000,00;664,00;255,71;159,80;1,60;0,78;32279,00;201,85;0,78;0,99;0,91;0,79;0,01;0,00;0,62;1,00;DERMASON
32006,00;662,99;251,44;162,54;1,55;0,76;32292,00;201,87;0,72;0,99;0,92;0,80;0,01;0,00;0,64;1,00;DERMASON
32018,00;669,36;247,78;165,01;1,50;0,75;32517,00;201,91;0,80;0,98;0,90;0,81;0,01;0,00;0,66;1,00;DERMASON
32022,00;683,43;267,44;152,71;1,75;0,82;32381,00;201,92;0,70;0,99;0,86;0,76;0,01;0,00;0,57;1,00;DERMASON
32025,00;689,01;265,43;153,99;1,72;0,81;32394,00;201,93;0,70;0,99;0,85;0,76;0,01;0,00;0,58;1,00;DERMASON
32026,00;661,84;244,06;167,50;1,46;0,73;32428,00;201,93;0,72;0,99;0,92;0,83;0,01;0,00;0,68;1,00;DERMASON
32031,00;659,05;245,86;166,34;1,48;0,74;32376,00;201,95;0,74;0,99;0,93;0,82;0,01;0,00;0,67;1,00;DERMASON
32032,00;662,22;243,31;167,78;1,45;0,72;32373,00;201,95;0,73;0,99;0,92;0,83;0,01;0,00;0,69;1,00;DERMASON
32034,00;671,51;256,54;159,63;1,61;0,78;32454,00;201,96;0,76;0,99;0,89;0,79;0,01;0,00;0,62;1,00;DERMASON
32034,00;663,12;242,61;168,54;1,44;0,72;32398,00;201,96;0,76;0,99;0,92;0,83;0,01;0,00;0,69;1,00;DERMASON
32036,00;665,68;248,57;164,45;1,51;0,75;32421,00;201,96;0,81;0,99;0,91;0,81;0,01;0,00;0,66;1,00;DERMASON
32038,00;675,47;239,96;170,61;1,41;0,70;32573,00;201,97;0,75;0,98;0,88;0,84;0,01;0,00;0,71;1,00;DERMASON
32042,00;665,68;253,61;161,29;1,57;0,77;32462,00;201,98;0,80;0,99;0,91;0,80;0,01;0,00;0,63;1,00;DERMASON
32044,00;660,30;245,43;166,51;1,47;0,73;32368,00;201,99;0,75;0,99;0,92;0,82;0,01;0,00;0,68;1,00;DERMASON
32048,00;655,04;242,93;168,19;1,44;0,72;32309,00;202,00;0,73;0,99;0,94;0,83;0,01;0,00;0,69;1,00;DERMASON
32049,00;658,29;245,27;167,15;1,47;0,73;32335,00;202,01;0,81;0,99;0,93;0,82;0,01;0,00;0,68;1,00;DERMASON
32052,00;666,57;249,72;164,47;1,52;0,75;32443,00;202,01;0,73;0,99;0,91;0,81;0,01;0,00;0,65;0,99;DERMASON
32052,00;675,89;266,14;154,18;1,73;0,82;32475,00;202,01;0,69;0,99;0,88;0,76;0,01;0,00;0,58;0,99;DERMASON
32054,00;666,88;257,50;159,08;1,62;0,79;32398,00;202,02;0,75;0,99;0,91;0,78;0,01;0,00;0,62;1,00;DERMASON
32055,00;665,96;247,28;165,49;1,49;0,74;32400,00;202,02;0,81;0,99;0,91;0,82;0,01;0,00;0,67;1,00;DERMASON
32061,00;670,27;259,02;157,95;1,64;0,79;32383,00;202,04;0,77;0,99;0,90;0,78;0,01;0,00;0,61;1,00;DERMASON
32061,00;654,00;237,93;171,96;1,38;0,69;32411,00;202,04;0,72;0,99;0,94;0,85;0,01;0,00;0,72;1,00;DERMASON
32062,00;665,57;235,12;174,99;1,34;0,67;32539,00;202,05;0,81;0,99;0,91;0,86;0,01;0,00;0,74;0,99;DERMASON
32071,00;670,25;256,05;159,92;1,60;0,78;32330,00;202,07;0,71;0,99;0,90;0,79;0,01;0,00;0,62;1,00;DERMASON
32076,00;655,93;242,42;168,75;1,44;0,72;32417,00;202,09;0,79;0,99;0,94;0,83;0,01;0,00;0,69;1,00;DERMASON
32094,00;663,53;251,65;162,73;1,55;0,76;32408,00;202,15;0,80;0,99;0,92;0,80;0,01;0,00;0,65;1,00;DERMASON
32104,00;654,85;233,55;175,41;1,33;0,66;32424,00;202,18;0,79;0,99;0,94;0,87;0,01;0,00;0,75;1,00;DERMASON
32105,00;695,76;253,93;161,79;1,57;0,77;32716,00;202,18;0,72;0,98;0,83;0,80;0,01;0,00;0,63;1,00;DERMASON
32107,00;669,83;243,82;167,81;1,45;0,73;32510,00;202,19;0,79;0,99;0,90;0,83;0,01;0,00;0,69;1,00;DERMASON
32108,00;662,95;251,47;163,01;1,54;0,76;32422,00;202,19;0,78;0,99;0,92;0,80;0,01;0,00;0,65;1,00;DERMASON
32112,00;674,90;257,48;159,86;1,61;0,78;32489,00;202,20;0,81;0,99;0,89;0,79;0,01;0,00;0,62;0,99;DERMASON
32112,00;681,32;265,47;155,45;1,71;0,81;32630,00;202,20;0,75;0,98;0,87;0,76;0,01;0,00;0,58;0,99;DERMASON
32117,00;664,22;245,74;166,91;1,47;0,73;32447,00;202,22;0,72;0,99;0,91;0,82;0,01;0,00;0,68;1,00;DERMASON
32129,00;764,14;261,61;158,07;1,66;0,80;33221,00;202,26;0,68;0,97;0,69;0,77;0,01;0,00;0,60;0,99;DERMASON
32131,00;663,45;242,58;169,20;1,43;0,72;32562,00;202,26;0,79;0,99;0,92;0,83;0,01;0,00;0,70;1,00;DERMASON
32137,00;672,23;255,81;160,41;1,59;0,78;32491,00;202,28;0,73;0,99;0,89;0,79;0,01;0,00;0,63;1,00;DERMASON
32138,00;665,69;251,44;163,23;1,54;0,76;32461,00;202,29;0,80;0,99;0,91;0,80;0,01;0,00;0,65;1,00;DERMASON
32142,00;663,94;249,51;164,33;1,52;0,75;32483,00;202,30;0,78;0,99;0,92;0,81;0,01;0,00;0,66;1,00;DERMASON
32142,00;908,27;243,53;172,12;1,41;0,71;33954,00;202,30;0,72;0,95;0,49;0,83;0,01;0,00;0,69;0,98;DERMASON
32143,00;658,75;243,55;168,22;1,45;0,72;32455,00;202,30;0,78;0,99;0,93;0,83;0,01;0,00;0,69;1,00;DERMASON
32145,00;669,93;250,68;163,69;1,53;0,76;32461,00;202,31;0,73;0,99;0,90;0,81;0,01;0,00;0,65;1,00;DERMASON
32147,00;671,34;253,99;161,39;1,57;0,77;32469,00;202,31;0,71;0,99;0,90;0,80;0,01;0,00;0,63;1,00;DERMASON
32151,00;683,77;256,45;160,19;1,60;0,78;32479,00;202,33;0,70;0,99;0,86;0,79;0,01;0,00;0,62;1,00;DERMASON
32152,00;654,49;238,37;171,92;1,39;0,69;32450,00;202,33;0,73;0,99;0,94;0,85;0,01;0,00;0,72;1,00;DERMASON
32152,00;675,91;240,04;170,80;1,41;0,70;32573,00;202,33;0,77;0,99;0,88;0,84;0,01;0,00;0,71;1,00;DERMASON
32152,00;655,64;239,60;171,10;1,40;0,70;32469,00;202,33;0,77;0,99;0,94;0,84;0,01;0,00;0,71;1,00;DERMASON
32165,00;675,20;250,39;163,85;1,53;0,76;32606,00;202,37;0,70;0,99;0,89;0,81;0,01;0,00;0,65;1,00;DERMASON
32165,00;687,46;256,06;160,62;1,59;0,78;32681,00;202,37;0,77;0,98;0,86;0,79;0,01;0,00;0,62;1,00;DERMASON
32168,00;663,09;239,98;171,16;1,40;0,70;32570,00;202,38;0,73;0,99;0,92;0,84;0,01;0,00;0,71;1,00;DERMASON
32171,00;679,08;257,23;159,97;1,61;0,78;32547,00;202,39;0,68;0,99;0,88;0,79;0,01;0,00;0,62;1,00;DERMASON
32179,00;667,08;248,19;165,46;1,50;0,75;32529,00;202,41;0,80;0,99;0,91;0,82;0,01;0,00;0,67;1,00;DERMASON
32184,00;678,67;263,00;156,36;1,68;0,80;32581,00;202,43;0,73;0,99;0,88;0,77;0,01;0,00;0,59;1,00;DERMASON
32186,00;671,26;247,05;166,29;1,49;0,74;32572,00;202,44;0,76;0,99;0,90;0,82;0,01;0,00;0,67;1,00;DERMASON
32187,00;667,62;247,78;165,79;1,49;0,74;32582,00;202,44;0,73;0,99;0,91;0,82;0,01;0,00;0,67;1,00;DERMASON
32190,00;663,51;245,34;167,39;1,47;0,73;32559,00;202,45;0,73;0,99;0,92;0,83;0,01;0,00;0,68;1,00;DERMASON
32209,00;662,94;252,11;162,98;1,55;0,76;32524,00;202,51;0,71;0,99;0,92;0,80;0,01;0,00;0,65;1,00;DERMASON
32211,00;671,85;248,32;165,84;1,50;0,74;32560,00;202,51;0,74;0,99;0,90;0,82;0,01;0,00;0,67;1,00;DERMASON
32213,00;666,87;252,25;162,96;1,55;0,76;32551,00;202,52;0,74;0,99;0,91;0,80;0,01;0,00;0,64;1,00;DERMASON
32214,00;662,96;240,67;170,66;1,41;0,71;32583,00;202,52;0,78;0,99;0,92;0,84;0,01;0,00;0,71;1,00;DERMASON
32216,00;660,80;247,12;166,30;1,49;0,74;32541,00;202,53;0,71;0,99;0,93;0,82;0,01;0,00;0,67;1,00;DERMASON
32217,00;667,03;244,09;168,49;1,45;0,72;32596,00;202,53;0,78;0,99;0,91;0,83;0,01;0,00;0,69;1,00;DERMASON
32221,00;667,43;248,51;166,22;1,50;0,74;32581,00;202,55;0,83;0,99;0,91;0,82;0,01;0,00;0,66;0,99;DERMASON
32222,00;664,07;246,92;166,50;1,48;0,74;32560,00;202,55;0,78;0,99;0,92;0,82;0,01;0,00;0,67;1,00;DERMASON
32231,00;665,14;247,45;166,33;1,49;0,74;32591,00;202,58;0,80;0,99;0,92;0,82;0,01;0,00;0,67;1,00;DERMASON
32234,00;668,89;248,28;166,82;1,49;0,74;32754,00;202,59;0,78;0,98;0,91;0,82;0,01;0,00;0,67;0,99;DERMASON
32240,00;664,57;253,92;161,90;1,57;0,77;32548,00;202,61;0,76;0,99;0,92;0,80;0,01;0,00;0,64;1,00;DERMASON
32241,00;667,08;249,38;165,48;1,51;0,75;32603,00;202,61;0,75;0,99;0,91;0,81;0,01;0,00;0,66;0,99;DERMASON
32244,00;674,34;253,48;162,47;1,56;0,77;32628,00;202,62;0,80;0,99;0,89;0,80;0,01;0,00;0,64;1,00;DERMASON
32247,00;661,47;249,49;165,02;1,51;0,75;32569,00;202,63;0,77;0,99;0,93;0,81;0,01;0,00;0,66;1,00;DERMASON
32257,00;679,63;261,08;157,74;1,66;0,80;32758,00;202,66;0,80;0,98;0,88;0,78;0,01;0,00;0,60;1,00;DERMASON
32260,00;665,91;251,58;163,51;1,54;0,76;32582,00;202,67;0,74;0,99;0,91;0,81;0,01;0,00;0,65;1,00;DERMASON
32269,00;672,44;241,49;170,84;1,41;0,71;32717,00;202,70;0,71;0,99;0,90;0,84;0,01;0,00;0,70;1,00;DERMASON
32272,00;661,62;240,68;171,12;1,41;0,70;32708,00;202,71;0,73;0,99;0,93;0,84;0,01;0,00;0,71;1,00;DERMASON
32274,00;669,45;253,69;162,23;1,56;0,77;32663,00;202,71;0,77;0,99;0,90;0,80;0,01;0,00;0,64;1,00;DERMASON
32276,00;655,52;234,16;176,01;1,33;0,66;32578,00;202,72;0,73;0,99;0,94;0,87;0,01;0,00;0,75;1,00;DERMASON
32279,00;670,98;250,82;164,18;1,53;0,76;32662,00;202,73;0,76;0,99;0,90;0,81;0,01;0,00;0,65;1,00;DERMASON
32283,00;673,37;257,27;160,23;1,61;0,78;32615,00;202,74;0,71;0,99;0,89;0,79;0,01;0,00;0,62;1,00;DERMASON
32283,00;675,33;251,40;164,11;1,53;0,76;32748,00;202,74;0,74;0,99;0,89;0,81;0,01;0,00;0,65;1,00;DERMASON
32283,00;675,38;249,39;165,29;1,51;0,75;32759,00;202,74;0,82;0,99;0,89;0,81;0,01;0,00;0,66;1,00;DERMASON
32284,00;675,38;260,39;158,16;1,65;0,79;32700,00;202,74;0,73;0,99;0,89;0,78;0,01;0,00;0,61;1,00;DERMASON
32308,00;666,68;244,52;168,86;1,45;0,72;32689,00;202,82;0,74;0,99;0,91;0,83;0,01;0,00;0,69;1,00;DERMASON
32314,00;663,88;247,41;166,73;1,48;0,74;32657,00;202,84;0,71;0,99;0,92;0,82;0,01;0,00;0,67;1,00;DERMASON
32321,00;663,81;243,27;169,34;1,44;0,72;32670,00;202,86;0,76;0,99;0,92;0,83;0,01;0,00;0,70;1,00;DERMASON
32323,00;664,44;242,43;169,96;1,43;0,71;32692,00;202,87;0,73;0,99;0,92;0,84;0,01;0,00;0,70;1,00;DERMASON
32336,00;657,56;231,00;178,82;1,29;0,63;32746,00;202,91;0,80;0,99;0,94;0,88;0,01;0,00;0,77;1,00;DERMASON
32340,00;664,29;245,96;167,65;1,47;0,73;32676,00;202,92;0,73;0,99;0,92;0,83;0,01;0,00;0,68;1,00;DERMASON
32341,00;671,46;252,09;164,34;1,53;0,76;32694,00;202,92;0,70;0,99;0,90;0,80;0,01;0,00;0,65;0,99;DERMASON
32346,00;658,68;233,79;176,52;1,32;0,66;32722,00;202,94;0,78;0,99;0,94;0,87;0,01;0,00;0,75;1,00;DERMASON
32348,00;660,67;249,91;164,98;1,51;0,75;32635,00;202,95;0,76;0,99;0,93;0,81;0,01;0,00;0,66;1,00;DERMASON
32352,00;672,44;258,23;159,92;1,61;0,79;32747,00;202,96;0,69;0,99;0,90;0,79;0,01;0,00;0,62;1,00;DERMASON
32358,00;661,08;245,69;168,18;1,46;0,73;32694,00;202,98;0,81;0,99;0,93;0,83;0,01;0,00;0,68;1,00;DERMASON
32360,00;659,91;243,10;170,02;1,43;0,71;32697,00;202,98;0,71;0,99;0,93;0,83;0,01;0,00;0,70;1,00;DERMASON
32363,00;664,35;244,20;169,11;1,44;0,72;32743,00;202,99;0,75;0,99;0,92;0,83;0,01;0,00;0,69;1,00;DERMASON
32363,00;666,12;244,77;168,68;1,45;0,72;32720,00;202,99;0,74;0,99;0,92;0,83;0,01;0,00;0,69;1,00;DERMASON
32364,00;664,50;239,82;172,78;1,39;0,69;32722,00;203,00;0,70;0,99;0,92;0,85;0,01;0,00;0,72;0,99;DERMASON
32384,00;657,95;238,55;173,09;1,38;0,69;32711,00;203,06;0,76;0,99;0,94;0,85;0,01;0,00;0,72;1,00;DERMASON
32386,00;671,28;247,32;167,05;1,48;0,74;32821,00;203,06;0,71;0,99;0,90;0,82;0,01;0,00;0,67;1,00;DERMASON
32390,00;670,03;251,48;164,25;1,53;0,76;32753,00;203,08;0,80;0,99;0,91;0,81;0,01;0,00;0,65;1,00;DERMASON
32398,00;685,70;257,99;160,17;1,61;0,78;32811,00;203,10;0,75;0,99;0,87;0,79;0,01;0,00;0,62;1,00;DERMASON
32401,00;662,79;247,94;167,10;1,48;0,74;32760,00;203,11;0,81;0,99;0,93;0,82;0,01;0,00;0,67;1,00;DERMASON
32406,00;675,29;259,85;159,14;1,63;0,79;32736,00;203,13;0,81;0,99;0,89;0,78;0,01;0,00;0,61;1,00;DERMASON
32408,00;674,04;257,06;161,03;1,60;0,78;32781,00;203,13;0,71;0,99;0,90;0,79;0,01;0,00;0,62;1,00;DERMASON
32418,00;667,50;248,89;166,54;1,49;0,74;32777,00;203,16;0,78;0,99;0,91;0,82;0,01;0,00;0,67;1,00;DERMASON
32433,00;657,61;243,81;169,60;1,44;0,72;32703,00;203,21;0,72;0,99;0,94;0,83;0,01;0,00;0,69;1,00;DERMASON
32441,00;667,51;248,29;167,23;1,48;0,74;32793,00;203,24;0,72;0,99;0,91;0,82;0,01;0,00;0,67;0,99;DERMASON
32449,00;655,38;237,86;173,87;1,37;0,68;32793,00;203,26;0,80;0,99;0,95;0,85;0,01;0,00;0,73;1,00;DERMASON
32456,00;672,46;251,36;164,82;1,53;0,76;32878,00;203,28;0,77;0,99;0,90;0,81;0,01;0,00;0,65;1,00;DERMASON
32457,00;670,79;245,26;168,82;1,45;0,73;32787,00;203,29;0,72;0,99;0,91;0,83;0,01;0,00;0,69;1,00;DERMASON
32466,00;674,69;249,14;166,37;1,50;0,74;32849,00;203,32;0,72;0,99;0,90;0,82;0,01;0,00;0,67;1,00;DERMASON
32469,00;667,64;242,26;171,58;1,41;0,71;32830,00;203,32;0,75;0,99;0,92;0,84;0,01;0,00;0,70;0,99;DERMASON
32474,00;665,82;248,29;166,75;1,49;0,74;32802,00;203,34;0,79;0,99;0,92;0,82;0,01;0,00;0,67;1,00;DERMASON
32481,00;658,17;239,36;173,26;1,38;0,69;32765,00;203,36;0,75;0,99;0,94;0,85;0,01;0,00;0,72;1,00;DERMASON
32485,00;674,72;248,48;167,67;1,48;0,74;32838,00;203,37;0,74;0,99;0,90;0,82;0,01;0,00;0,67;0,99;DERMASON
32493,00;664,73;246,66;168,01;1,47;0,73;32865,00;203,40;0,79;0,99;0,92;0,82;0,01;0,00;0,68;1,00;DERMASON
32493,00;658,39;233,80;177,19;1,32;0,65;32827,00;203,40;0,78;0,99;0,94;0,87;0,01;0,00;0,76;1,00;DERMASON
32498,00;662,96;243,66;170,69;1,43;0,71;32831,00;203,42;0,77;0,99;0,93;0,83;0,01;0,00;0,70;0,99;DERMASON
32502,00;667,02;245,63;169,38;1,45;0,72;32843,00;203,43;0,78;0,99;0,92;0,83;0,01;0,00;0,69;0,99;DERMASON
32504,00;663,69;247,87;167,33;1,48;0,74;32834,00;203,43;0,81;0,99;0,93;0,82;0,01;0,00;0,67;1,00;DERMASON
32507,00;674,63;252,37;164,41;1,54;0,76;32883,00;203,44;0,74;0,99;0,90;0,81;0,01;0,00;0,65;1,00;DERMASON
32508,00;674,07;250,54;165,82;1,51;0,75;32951,00;203,45;0,70;0,99;0,90;0,81;0,01;0,00;0,66;1,00;DERMASON
32508,00;669,45;253,78;163,36;1,55;0,77;32850,00;203,45;0,78;0,99;0,91;0,80;0,01;0,00;0,64;1,00;DERMASON
32532,00;678,94;269,95;154,04;1,75;0,82;32797,00;203,52;0,68;0,99;0,89;0,75;0,01;0,00;0,57;1,00;DERMASON
32539,00;665,73;246,73;168,23;1,47;0,73;32911,00;203,54;0,78;0,99;0,92;0,82;0,01;0,00;0,68;1,00;DERMASON
32540,00;669,70;252,99;164,09;1,54;0,76;32919,00;203,55;0,79;0,99;0,91;0,80;0,01;0,00;0,65;1,00;DERMASON
32541,00;675,26;243,64;171,81;1,42;0,71;33058,00;203,55;0,81;0,98;0,90;0,84;0,01;0,00;0,70;0,99;DERMASON
32556,00;661,06;240,99;172,29;1,40;0,70;32854,00;203,60;0,79;0,99;0,94;0,84;0,01;0,00;0,71;1,00;DERMASON
32557,00;668,25;247,88;167,84;1,48;0,74;32924,00;203,60;0,82;0,99;0,92;0,82;0,01;0,00;0,67;1,00;DERMASON
32572,00;675,10;248,01;167,83;1,48;0,74;32995,00;203,65;0,75;0,99;0,90;0,82;0,01;0,00;0,67;1,00;DERMASON
32580,00;667,27;243,63;171,22;1,42;0,71;32877,00;203,67;0,79;0,99;0,92;0,84;0,01;0,00;0,70;0,99;DERMASON
32586,00;681,46;261,22;159,36;1,64;0,79;32973,00;203,69;0,82;0,99;0,88;0,78;0,01;0,00;0,61;1,00;DERMASON
32588,00;667,26;245,95;168,98;1,46;0,73;32925,00;203,70;0,76;0,99;0,92;0,83;0,01;0,00;0,69;1,00;DERMASON
32593,00;667,62;252,51;164,74;1,53;0,76;32950,00;203,71;0,75;0,99;0,92;0,81;0,01;0,00;0,65;1,00;DERMASON
32594,00;669,87;240,51;173,16;1,39;0,69;32909,00;203,72;0,74;0,99;0,91;0,85;0,01;0,00;0,72;1,00;DERMASON
32600,00;673,72;249,50;166,91;1,49;0,74;33108,00;203,73;0,80;0,98;0,90;0,82;0,01;0,00;0,67;1,00;DERMASON
32601,00;666,73;240,72;173,32;1,39;0,69;32973,00;203,74;0,77;0,99;0,92;0,85;0,01;0,00;0,72;0,99;DERMASON
32608,00;679,05;229,23;182,55;1,26;0,60;33187,00;203,76;0,80;0,98;0,89;0,89;0,01;0,00;0,79;0,99;DERMASON
32609,00;668,68;240,57;173,04;1,39;0,69;32994,00;203,76;0,76;0,99;0,92;0,85;0,01;0,00;0,72;1,00;DERMASON
32618,00;674,39;258,30;161,37;1,60;0,78;32985,00;203,79;0,71;0,99;0,90;0,79;0,01;0,00;0,62;1,00;DERMASON
32619,00;668,90;252,61;165,15;1,53;0,76;33013,00;203,79;0,79;0,99;0,92;0,81;0,01;0,00;0,65;1,00;DERMASON
32620,00;657,38;237,10;175,34;1,35;0,67;32951,00;203,80;0,76;0,99;0,95;0,86;0,01;0,00;0,74;1,00;DERMASON
32623,00;672,08;256,00;162,80;1,57;0,77;32975,00;203,81;0,81;0,99;0,91;0,80;0,01;0,00;0,63;1,00;DERMASON
32624,00;669,46;255,00;163,74;1,56;0,77;32947,00;203,81;0,68;0,99;0,91;0,80;0,01;0,00;0,64;0,99;DERMASON
32624,00;671,85;254,32;163,68;1,55;0,77;33004,00;203,81;0,78;0,99;0,91;0,80;0,01;0,00;0,64;1,00;DERMASON
32626,00;672,25;252,43;164,84;1,53;0,76;32958,00;203,82;0,70;0,99;0,91;0,81;0,01;0,00;0,65;1,00;DERMASON
32631,00;680,27;260,42;159,82;1,63;0,79;33004,00;203,83;0,80;0,99;0,89;0,78;0,01;0,00;0,61;1,00;DERMASON
32631,00;671,95;237,03;176,14;1,35;0,67;33036,00;203,83;0,75;0,99;0,91;0,86;0,01;0,00;0,74;1,00;DERMASON
32638,00;706,80;256,07;163,53;1,57;0,77;33261,00;203,85;0,73;0,98;0,82;0,80;0,01;0,00;0,63;0,99;DERMASON
32639,00;662,16;238,92;174,46;1,37;0,68;33017,00;203,86;0,79;0,99;0,94;0,85;0,01;0,00;0,73;1,00;DERMASON
32639,00;745,20;267,04;157,38;1,70;0,81;33708,00;203,86;0,71;0,97;0,74;0,76;0,01;0,00;0,58;0,99;DERMASON
32641,00;666,76;240,06;173,52;1,38;0,69;33055,00;203,86;0,73;0,99;0,92;0,85;0,01;0,00;0,72;1,00;DERMASON
32655,00;676,77;242,39;172,30;1,41;0,70;33136,00;203,91;0,77;0,99;0,90;0,84;0,01;0,00;0,71;1,00;DERMASON
32677,00;677,01;254,01;164,35;1,55;0,76;33003,00;203,97;0,70;0,99;0,90;0,80;0,01;0,00;0,64;1,00;DERMASON
32682,00;670,79;252,39;165,00;1,53;0,76;33036,00;203,99;0,77;0,99;0,91;0,81;0,01;0,00;0,65;1,00;DERMASON
32685,00;667,31;251,01;166,14;1,51;0,75;32949,00;204,00;0,74;0,99;0,92;0,81;0,01;0,00;0,66;1,00;DERMASON
32685,00;670,67;252,51;165,23;1,53;0,76;33102,00;204,00;0,71;0,99;0,91;0,81;0,01;0,00;0,65;1,00;DERMASON
32692,00;673,27;250,11;167,11;1,50;0,74;33122,00;204,02;0,72;0,99;0,91;0,82;0,01;0,00;0,67;1,00;DERMASON
32698,00;662,07;249,73;166,91;1,50;0,74;32952,00;204,04;0,79;0,99;0,94;0,82;0,01;0,00;0,67;1,00;DERMASON
32701,00;654,78;232,01;180,29;1,29;0,63;32993,00;204,05;0,79;0,99;0,96;0,88;0,01;0,00;0,77;1,00;DERMASON
32706,00;660,33;237,91;175,41;1,36;0,68;32998,00;204,07;0,75;0,99;0,94;0,86;0,01;0,00;0,74;1,00;DERMASON
32707,00;666,13;251,12;166,19;1,51;0,75;33029,00;204,07;0,78;0,99;0,93;0,81;0,01;0,00;0,66;1,00;DERMASON
32708,00;657,63;233,13;178,92;1,30;0,64;33047,00;204,07;0,76;0,99;0,95;0,88;0,01;0,00;0,77;1,00;DERMASON
32708,00;680,72;259,80;161,04;1,61;0,78;33247,00;204,07;0,70;0,98;0,89;0,79;0,01;0,00;0,62;1,00;DERMASON
32714,00;666,21;247,22;168,63;1,47;0,73;33076,00;204,09;0,77;0,99;0,93;0,83;0,01;0,00;0,68;1,00;DERMASON
32719,00;665,10;236,93;176,26;1,34;0,67;33133,00;204,11;0,81;0,99;0,93;0,86;0,01;0,00;0,74;1,00;DERMASON
32723,00;672,77;255,54;163,42;1,56;0,77;33022,00;204,12;0,70;0,99;0,91;0,80;0,01;0,00;0,64;1,00;DERMASON
32730,00;679,26;255,62;163,47;1,56;0,77;33108,00;204,14;0,72;0,99;0,89;0,80;0,01;0,00;0,64;1,00;DERMASON
32732,00;708,78;253,91;164,66;1,54;0,76;33485,00;204,15;0,78;0,98;0,82;0,80;0,01;0,00;0,65;1,00;DERMASON
32737,00;669,66;239,93;174,13;1,38;0,69;33112,00;204,16;0,80;0,99;0,92;0,85;0,01;0,00;0,72;1,00;DERMASON
32741,00;664,13;246,20;169,57;1,45;0,73;33053,00;204,17;0,73;0,99;0,93;0,83;0,01;0,00;0,69;1,00;DERMASON
32743,00;693,64;260,36;160,52;1,62;0,79;33290,00;204,18;0,76;0,98;0,86;0,78;0,01;0,00;0,62;1,00;DERMASON
32745,00;665,16;245,61;170,05;1,44;0,72;33116,00;204,19;0,72;0,99;0,93;0,83;0,01;0,00;0,69;1,00;DERMASON
32749,00;676,09;255,67;163,39;1,56;0,77;33101,00;204,20;0,72;0,99;0,90;0,80;0,01;0,00;0,64;1,00;DERMASON
32749,00;688,67;248,20;168,56;1,47;0,73;33310,00;204,20;0,72;0,98;0,87;0,82;0,01;0,00;0,68;1,00;DERMASON
32752,00;679,57;260,18;160,43;1,62;0,79;33112,00;204,21;0,71;0,99;0,89;0,78;0,01;0,00;0,62;1,00;DERMASON
32757,00;687,22;270,58;154,46;1,75;0,82;33093,00;204,22;0,81;0,99;0,87;0,75;0,01;0,00;0,57;1,00;DERMASON
32771,00;660,82;240,41;173,84;1,38;0,69;33168,00;204,27;0,76;0,99;0,94;0,85;0,01;0,00;0,72;1,00;DERMASON
32772,00;664,31;237,35;176,18;1,35;0,67;33135,00;204,27;0,77;0,99;0,93;0,86;0,01;0,00;0,74;1,00;DERMASON
32772,00;681,68;258,12;162,17;1,59;0,78;33242,00;204,27;0,76;0,99;0,89;0,79;0,01;0,00;0,63;1,00;DERMASON
32774,00;679,53;250,42;167,06;1,50;0,74;33182,00;204,28;0,73;0,99;0,89;0,82;0,01;0,00;0,67;1,00;DERMASON
32775,00;686,13;260,66;160,79;1,62;0,79;33269,00;204,28;0,70;0,99;0,87;0,78;0,01;0,00;0,61;1,00;DERMASON
